,expansion,time_since_played,game_time,map_img,download_link
1447,Legacy of the Void,played 9 months ago,"12 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/8089420808418d893d1eaea786834236c5f91f8bb9506873e850b963542463a5_100.png,https://gggreplays.com//matches/10108/replay
1448,Legacy of the Void,played 9 months ago,"3 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/924a9d7f88335819d6b0d020d8eea684e8ff9425792a47e6dc87f425777bdeb0_100.png,https://gggreplays.com//matches/10020/replay
1449,Legacy of the Void,played 9 months ago,"13 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/53f95e5b34887470ad881312bb8b3899c50e71e7196f55ca756944554009be6a_100.png,https://gggreplays.com//matches/7767/replay
1450,Legacy of the Void,played 9 months ago,"9 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/8089420808418d893d1eaea786834236c5f91f8bb9506873e850b963542463a5_100.png,https://gggreplays.com//matches/7725/replay
1451,Legacy of the Void,played 9 months ago,"14 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/8089420808418d893d1eaea786834236c5f91f8bb9506873e850b963542463a5_100.png,https://gggreplays.com//matches/7713/replay
1452,Legacy of the Void,played 9 months ago,"17 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/fd8898dbe586fa967760980debcad0ce20610fb447cd0697c109d4ebf7d1d5cf_100.png,https://gggreplays.com//matches/9986/replay
1453,Legacy of the Void,played 9 months ago,"12 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/264bf7801afe15c852539994c47e173ff38ecaaf235daf3c9c7d58afa15d05c1_100.png,https://gggreplays.com//matches/10039/replay
1454,Legacy of the Void,played 9 months ago,"3 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/924a9d7f88335819d6b0d020d8eea684e8ff9425792a47e6dc87f425777bdeb0_100.png,https://gggreplays.com//matches/10022/replay
1455,Legacy of the Void,played 9 months ago,"24 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/8089420808418d893d1eaea786834236c5f91f8bb9506873e850b963542463a5_100.png,https://gggreplays.com//matches/10107/replay
1456,Legacy of the Void,played 9 months ago,"24 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/fd8898dbe586fa967760980debcad0ce20610fb447cd0697c109d4ebf7d1d5cf_100.png,https://gggreplays.com//matches/9990/replay
1457,Legacy of the Void,played 9 months ago,"13 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/264bf7801afe15c852539994c47e173ff38ecaaf235daf3c9c7d58afa15d05c1_100.png,https://gggreplays.com//matches/10044/replay
1458,Legacy of the Void,played 9 months ago,"17 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/298972980b284e5a54713e75b580a3be00fa5a8e968e8c49be3593bc02b585a7_100.png,https://gggreplays.com//matches/10090/replay
1459,Legacy of the Void,played 9 months ago,"8 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/924a9d7f88335819d6b0d020d8eea684e8ff9425792a47e6dc87f425777bdeb0_100.png,https://gggreplays.com//matches/10016/replay
1460,Legacy of the Void,played 9 months ago,"13 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/298972980b284e5a54713e75b580a3be00fa5a8e968e8c49be3593bc02b585a7_100.png,https://gggreplays.com//matches/10089/replay
1461,Legacy of the Void,played 9 months ago,"11 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/2b7ce081522cbfd31f7d6096ef6be4b067f9683b175ca59dc356105509891999_100.png,https://gggreplays.com//matches/32832/replay
1462,Legacy of the Void,played 9 months ago,"28 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/60600cdeb52e746ed361d54d5e554732b487bc6c5d09fca5a36d3d660a87c93a_100.png,https://gggreplays.com//matches/32821/replay
1463,Legacy of the Void,played 9 months ago,"17 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/5de1cc331874086c85819f20e6a1945e43860cfc1e9ceca877830e84ca2f366e_100.png,https://gggreplays.com//matches/32810/replay
1464,Legacy of the Void,played 9 months ago,"8 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/fd8898dbe586fa967760980debcad0ce20610fb447cd0697c109d4ebf7d1d5cf_100.png,https://gggreplays.com//matches/32797/replay
1465,Legacy of the Void,played 9 months ago,"22 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/39d85c0a488396caabe5107560fe902b38490953b4644b2cf181a9c8e8d18cc5_100.png,https://gggreplays.com//matches/10001/replay
1466,Legacy of the Void,played 9 months ago,"14 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/fd8898dbe586fa967760980debcad0ce20610fb447cd0697c109d4ebf7d1d5cf_100.png,https://gggreplays.com//matches/9703/replay
1467,Legacy of the Void,played 9 months ago,"10 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/42b9b5b4434ab3b1a3d6c6c0d13623439b023d1651f3c637fffee02ee3fbb74d_100.png,https://gggreplays.com//matches/32843/replay
1468,Legacy of the Void,played 9 months ago,"23 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/8089420808418d893d1eaea786834236c5f91f8bb9506873e850b963542463a5_100.png,https://gggreplays.com//matches/7294/replay
1469,Legacy of the Void,played 9 months ago,"20 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/60600cdeb52e746ed361d54d5e554732b487bc6c5d09fca5a36d3d660a87c93a_100.png,https://gggreplays.com//matches/32824/replay
1470,Legacy of the Void,played 9 months ago,"13 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/2b7ce081522cbfd31f7d6096ef6be4b067f9683b175ca59dc356105509891999_100.png,https://gggreplays.com//matches/32831/replay
1471,Legacy of the Void,played 9 months ago,"6 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/fd8898dbe586fa967760980debcad0ce20610fb447cd0697c109d4ebf7d1d5cf_100.png,https://gggreplays.com//matches/32794/replay
1472,Legacy of the Void,played 9 months ago,"21 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/39d85c0a488396caabe5107560fe902b38490953b4644b2cf181a9c8e8d18cc5_100.png,https://gggreplays.com//matches/32808/replay
1473,Legacy of the Void,played 9 months ago,"18 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/39d85c0a488396caabe5107560fe902b38490953b4644b2cf181a9c8e8d18cc5_100.png,https://gggreplays.com//matches/6600/replay
1474,Legacy of the Void,played 9 months ago,"24 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/42b9b5b4434ab3b1a3d6c6c0d13623439b023d1651f3c637fffee02ee3fbb74d_100.png,https://gggreplays.com//matches/6590/replay
1475,Legacy of the Void,played 9 months ago,"12 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/2b7ce081522cbfd31f7d6096ef6be4b067f9683b175ca59dc356105509891999_100.png,https://gggreplays.com//matches/10077/replay
1476,Legacy of the Void,played 9 months ago,"8 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/39d85c0a488396caabe5107560fe902b38490953b4644b2cf181a9c8e8d18cc5_100.png,https://gggreplays.com//matches/9704/replay
1477,Legacy of the Void,played 9 months ago,"10 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/39d85c0a488396caabe5107560fe902b38490953b4644b2cf181a9c8e8d18cc5_100.png,https://gggreplays.com//matches/32805/replay
1478,Legacy of the Void,played 9 months ago,"14 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/2b7ce081522cbfd31f7d6096ef6be4b067f9683b175ca59dc356105509891999_100.png,https://gggreplays.com//matches/32830/replay
1479,Legacy of the Void,played 9 months ago,"27 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/60600cdeb52e746ed361d54d5e554732b487bc6c5d09fca5a36d3d660a87c93a_100.png,https://gggreplays.com//matches/32820/replay
1480,Legacy of the Void,played 9 months ago,"12 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/60600cdeb52e746ed361d54d5e554732b487bc6c5d09fca5a36d3d660a87c93a_100.png,https://gggreplays.com//matches/32819/replay
1481,Legacy of the Void,played 9 months ago,"6 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/60600cdeb52e746ed361d54d5e554732b487bc6c5d09fca5a36d3d660a87c93a_100.png,https://gggreplays.com//matches/32818/replay
1482,Legacy of the Void,played 9 months ago,"20 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/8089420808418d893d1eaea786834236c5f91f8bb9506873e850b963542463a5_100.png,https://gggreplays.com//matches/6146/replay
1483,Legacy of the Void,played 9 months ago,"8 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/fd8898dbe586fa967760980debcad0ce20610fb447cd0697c109d4ebf7d1d5cf_100.png,https://gggreplays.com//matches/9701/replay
1484,Legacy of the Void,played 9 months ago,"20 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/60600cdeb52e746ed361d54d5e554732b487bc6c5d09fca5a36d3d660a87c93a_100.png,https://gggreplays.com//matches/6001/replay
1485,Legacy of the Void,played 9 months ago,"18 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/60600cdeb52e746ed361d54d5e554732b487bc6c5d09fca5a36d3d660a87c93a_100.png,https://gggreplays.com//matches/6002/replay
1486,Legacy of the Void,played 9 months ago,"21 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/60600cdeb52e746ed361d54d5e554732b487bc6c5d09fca5a36d3d660a87c93a_100.png,https://gggreplays.com//matches/5746/replay
1487,Legacy of the Void,played 9 months ago,"7 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/39d85c0a488396caabe5107560fe902b38490953b4644b2cf181a9c8e8d18cc5_100.png,https://gggreplays.com//matches/5742/replay
1488,Legacy of the Void,played 9 months ago,"8 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/39d85c0a488396caabe5107560fe902b38490953b4644b2cf181a9c8e8d18cc5_100.png,https://gggreplays.com//matches/5740/replay
1489,Legacy of the Void,played 9 months ago,"19 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/60600cdeb52e746ed361d54d5e554732b487bc6c5d09fca5a36d3d660a87c93a_100.png,https://gggreplays.com//matches/6278/replay
1490,Legacy of the Void,played 9 months ago,"35 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/39d85c0a488396caabe5107560fe902b38490953b4644b2cf181a9c8e8d18cc5_100.png,https://gggreplays.com//matches/32806/replay
1491,Legacy of the Void,played 9 months ago,"4 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/2b7ce081522cbfd31f7d6096ef6be4b067f9683b175ca59dc356105509891999_100.png,https://gggreplays.com//matches/32829/replay
1492,Legacy of the Void,played 9 months ago,"4 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/60600cdeb52e746ed361d54d5e554732b487bc6c5d09fca5a36d3d660a87c93a_100.png,https://gggreplays.com//matches/32817/replay
1493,Legacy of the Void,played 9 months ago,"12 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/42b9b5b4434ab3b1a3d6c6c0d13623439b023d1651f3c637fffee02ee3fbb74d_100.png,https://gggreplays.com//matches/5734/replay
1494,Legacy of the Void,played 9 months ago,"19 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/2b7ce081522cbfd31f7d6096ef6be4b067f9683b175ca59dc356105509891999_100.png,https://gggreplays.com//matches/32828/replay
1495,Legacy of the Void,played 9 months ago,"25 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/60600cdeb52e746ed361d54d5e554732b487bc6c5d09fca5a36d3d660a87c93a_100.png,https://gggreplays.com//matches/5645/replay
1496,Legacy of the Void,played 9 months ago,"28 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/8089420808418d893d1eaea786834236c5f91f8bb9506873e850b963542463a5_100.png,https://gggreplays.com//matches/5644/replay
1497,Legacy of the Void,played 9 months ago,"17 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/8089420808418d893d1eaea786834236c5f91f8bb9506873e850b963542463a5_100.png,https://gggreplays.com//matches/6003/replay
1498,Legacy of the Void,played 9 months ago,"38 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/5de1cc331874086c85819f20e6a1945e43860cfc1e9ceca877830e84ca2f366e_100.png,https://gggreplays.com//matches/6004/replay
1499,Legacy of the Void,played 9 months ago,"22 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/2b7ce081522cbfd31f7d6096ef6be4b067f9683b175ca59dc356105509891999_100.png,https://gggreplays.com//matches/4630/replay
1500,Legacy of the Void,played 9 months ago,"25 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/2b7ce081522cbfd31f7d6096ef6be4b067f9683b175ca59dc356105509891999_100.png,https://gggreplays.com//matches/4228/replay
1501,Legacy of the Void,played 9 months ago,"10 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/39d85c0a488396caabe5107560fe902b38490953b4644b2cf181a9c8e8d18cc5_100.png,https://gggreplays.com//matches/3905/replay
1502,Legacy of the Void,played 9 months ago,"11 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/60600cdeb52e746ed361d54d5e554732b487bc6c5d09fca5a36d3d660a87c93a_100.png,https://gggreplays.com//matches/3888/replay
1503,Legacy of the Void,played 9 months ago,"24 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/8089420808418d893d1eaea786834236c5f91f8bb9506873e850b963542463a5_100.png,https://gggreplays.com//matches/3534/replay
1504,Legacy of the Void,played 10 months ago,"17 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/5de1cc331874086c85819f20e6a1945e43860cfc1e9ceca877830e84ca2f366e_100.png,https://gggreplays.com//matches/3761/replay
1505,Legacy of the Void,played 10 months ago,"14 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/8089420808418d893d1eaea786834236c5f91f8bb9506873e850b963542463a5_100.png,https://gggreplays.com//matches/6283/replay
1506,Legacy of the Void,played 10 months ago,"5 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/8089420808418d893d1eaea786834236c5f91f8bb9506873e850b963542463a5_100.png,https://gggreplays.com//matches/3051/replay
1507,Legacy of the Void,played 10 months ago,"11 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/60600cdeb52e746ed361d54d5e554732b487bc6c5d09fca5a36d3d660a87c93a_100.png,https://gggreplays.com//matches/73287/replay
1508,Legacy of the Void,played 10 months ago,"5 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/5de1cc331874086c85819f20e6a1945e43860cfc1e9ceca877830e84ca2f366e_100.png,https://gggreplays.com//matches/2803/replay
1509,Legacy of the Void,played 10 months ago,"11 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/2b7ce081522cbfd31f7d6096ef6be4b067f9683b175ca59dc356105509891999_100.png,https://gggreplays.com//matches/2796/replay
1510,Legacy of the Void,played 10 months ago,"8 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/42b9b5b4434ab3b1a3d6c6c0d13623439b023d1651f3c637fffee02ee3fbb74d_100.png,https://gggreplays.com//matches/2795/replay
1511,Legacy of the Void,played 10 months ago,"8 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/60600cdeb52e746ed361d54d5e554732b487bc6c5d09fca5a36d3d660a87c93a_100.png,https://gggreplays.com//matches/2794/replay
1512,Legacy of the Void,played 10 months ago,"6 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/5de1cc331874086c85819f20e6a1945e43860cfc1e9ceca877830e84ca2f366e_100.png,https://gggreplays.com//matches/2793/replay
1513,Legacy of the Void,played 10 months ago,"35 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/60600cdeb52e746ed361d54d5e554732b487bc6c5d09fca5a36d3d660a87c93a_100.png,https://gggreplays.com//matches/32816/replay
1514,Legacy of the Void,played 10 months ago,"19 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/fd8898dbe586fa967760980debcad0ce20610fb447cd0697c109d4ebf7d1d5cf_100.png,https://gggreplays.com//matches/32795/replay
1515,Legacy of the Void,played 10 months ago,"14 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/8089420808418d893d1eaea786834236c5f91f8bb9506873e850b963542463a5_100.png,https://gggreplays.com//matches/32848/replay
1516,Legacy of the Void,played 10 months ago,"22 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/5de1cc331874086c85819f20e6a1945e43860cfc1e9ceca877830e84ca2f366e_100.png,https://gggreplays.com//matches/2485/replay
1517,Legacy of the Void,played 10 months ago,"6 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/fd8898dbe586fa967760980debcad0ce20610fb447cd0697c109d4ebf7d1d5cf_100.png,https://gggreplays.com//matches/2486/replay
1518,Legacy of the Void,played 10 months ago,"8 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/2b7ce081522cbfd31f7d6096ef6be4b067f9683b175ca59dc356105509891999_100.png,https://gggreplays.com//matches/2487/replay
1519,Legacy of the Void,played 10 months ago,"12 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/c5861c090574d345be62d773961046295e82aa3e93bf214557a4e44cddff91e6_100.png,https://gggreplays.com//matches/1413/replay
1520,Legacy of the Void,played 10 months ago,"11 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/8089420808418d893d1eaea786834236c5f91f8bb9506873e850b963542463a5_100.png,https://gggreplays.com//matches/1930/replay
1521,Legacy of the Void,played 10 months ago,"8 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/d54e9de1e2264e96b82ce800c0624d95ef5fff905e80e569cf9ff9c0dfaa5592_100.png,https://gggreplays.com//matches/1938/replay
1522,Legacy of the Void,played 10 months ago,"10 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/39c811ca34de40aa30ccc29da1fbd4a4c94f22321bc6e2c2d16f168c561d12d3_100.png,https://gggreplays.com//matches/1907/replay
1523,Legacy of the Void,played 10 months ago,"10 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/8089420808418d893d1eaea786834236c5f91f8bb9506873e850b963542463a5_100.png,https://gggreplays.com//matches/1928/replay
1524,Legacy of the Void,played 10 months ago,"11 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/39c811ca34de40aa30ccc29da1fbd4a4c94f22321bc6e2c2d16f168c561d12d3_100.png,https://gggreplays.com//matches/1906/replay
1525,Legacy of the Void,played 10 months ago,"14 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/024eaf5791a26ab0ab99e5c3ef5c2b96ebbdb176dd8862bfee38a9c3242e4115_100.png,https://gggreplays.com//matches/1894/replay
1526,Legacy of the Void,played 10 months ago,"21 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/8089420808418d893d1eaea786834236c5f91f8bb9506873e850b963542463a5_100.png,https://gggreplays.com//matches/1172/replay
1527,Legacy of the Void,played 10 months ago,"3 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/c5861c090574d345be62d773961046295e82aa3e93bf214557a4e44cddff91e6_100.png,https://gggreplays.com//matches/1911/replay
1528,Legacy of the Void,played 10 months ago,"16 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/39c811ca34de40aa30ccc29da1fbd4a4c94f22321bc6e2c2d16f168c561d12d3_100.png,https://gggreplays.com//matches/1904/replay
1529,Legacy of the Void,played 10 months ago,"9 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/c5861c090574d345be62d773961046295e82aa3e93bf214557a4e44cddff91e6_100.png,https://gggreplays.com//matches/1912/replay
1530,Legacy of the Void,played 10 months ago,"4 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/9e6285086214a494c506a794d12a04bd8e96591b652cf907593dc1951e347de8_100.png,https://gggreplays.com//matches/1877/replay
1531,Legacy of the Void,played 10 months ago,"3 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/39c811ca34de40aa30ccc29da1fbd4a4c94f22321bc6e2c2d16f168c561d12d3_100.png,https://gggreplays.com//matches/1905/replay
1532,Legacy of the Void,played 10 months ago,"11 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/c5861c090574d345be62d773961046295e82aa3e93bf214557a4e44cddff91e6_100.png,https://gggreplays.com//matches/1168/replay
1533,Legacy of the Void,played 10 months ago,"7 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/39c811ca34de40aa30ccc29da1fbd4a4c94f22321bc6e2c2d16f168c561d12d3_100.png,https://gggreplays.com//matches/1902/replay
1534,Legacy of the Void,played 10 months ago,"17 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/8089420808418d893d1eaea786834236c5f91f8bb9506873e850b963542463a5_100.png,https://gggreplays.com//matches/1937/replay
1535,Legacy of the Void,played 10 months ago,"17 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/39c811ca34de40aa30ccc29da1fbd4a4c94f22321bc6e2c2d16f168c561d12d3_100.png,https://gggreplays.com//matches/1903/replay
1536,Legacy of the Void,played 10 months ago,"9 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/39c811ca34de40aa30ccc29da1fbd4a4c94f22321bc6e2c2d16f168c561d12d3_100.png,https://gggreplays.com//matches/1897/replay
1537,Legacy of the Void,played 10 months ago,"7 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/39c811ca34de40aa30ccc29da1fbd4a4c94f22321bc6e2c2d16f168c561d12d3_100.png,https://gggreplays.com//matches/141976/replay
1538,Legacy of the Void,played 10 months ago,"7 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/024eaf5791a26ab0ab99e5c3ef5c2b96ebbdb176dd8862bfee38a9c3242e4115_100.png,https://gggreplays.com//matches/1892/replay
1539,Legacy of the Void,played 10 months ago,"22 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/fd8898dbe586fa967760980debcad0ce20610fb447cd0697c109d4ebf7d1d5cf_100.png,https://gggreplays.com//matches/79292/replay
1540,Legacy of the Void,played 10 months ago,"10 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/dd5f1a4bec2c1644dd8d42d9e40d00044703bbea9feb5458c92e3448567f204f_100.png,https://gggreplays.com//matches/1875/replay
1541,Legacy of the Void,played 10 months ago,"12 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/c96f39dccd6bbec995db158efe58ba6427ef3064e12768820cbe50ec05ce6c70_100.png,https://gggreplays.com//matches/1870/replay
1542,Legacy of the Void,played 10 months ago,"17 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/b8036a9aca4f87f858088290400339113ac35fc9e2b2450d0205f5b637e5435e_100.png,https://gggreplays.com//matches/1886/replay
1543,Legacy of the Void,played 10 months ago,"6 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/b8036a9aca4f87f858088290400339113ac35fc9e2b2450d0205f5b637e5435e_100.png,https://gggreplays.com//matches/1888/replay
1544,Legacy of the Void,played 10 months ago,"21 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/08c976551203a64c3f33f0cc9558d2634c34f557fd3e230ab5df95fdfdb5c6bf_100.png,https://gggreplays.com//matches/1901/replay
1545,Legacy of the Void,played 10 months ago,"14 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/b8036a9aca4f87f858088290400339113ac35fc9e2b2450d0205f5b637e5435e_100.png,https://gggreplays.com//matches/1920/replay
1546,Legacy of the Void,played 10 months ago,"9 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/c96f39dccd6bbec995db158efe58ba6427ef3064e12768820cbe50ec05ce6c70_100.png,https://gggreplays.com//matches/1866/replay
1547,Legacy of the Void,played 10 months ago,"16 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/b8036a9aca4f87f858088290400339113ac35fc9e2b2450d0205f5b637e5435e_100.png,https://gggreplays.com//matches/1889/replay
1548,Legacy of the Void,played 10 months ago,"19 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/c28ac0677e08e7fb844c6c884494a03b5e56ea2c73455ab2b6e4ecea8201a089_100.png,https://gggreplays.com//matches/1942/replay
1549,Legacy of the Void,played 10 months ago,"3 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/b8036a9aca4f87f858088290400339113ac35fc9e2b2450d0205f5b637e5435e_100.png,https://gggreplays.com//matches/1880/replay
1550,Legacy of the Void,played 10 months ago,"26 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/65c47b7f5e3fbddd141fd947fbb5646400c697fd31be447d08a4db746dc0dba3_100.png,https://gggreplays.com//matches/22/replay
1551,Legacy of the Void,played 10 months ago,"11 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/c96f39dccd6bbec995db158efe58ba6427ef3064e12768820cbe50ec05ce6c70_100.png,https://gggreplays.com//matches/1871/replay
1552,Legacy of the Void,played 10 months ago,"11 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/08c976551203a64c3f33f0cc9558d2634c34f557fd3e230ab5df95fdfdb5c6bf_100.png,https://gggreplays.com//matches/1900/replay
1553,Legacy of the Void,played 10 months ago,"5 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/dd5f1a4bec2c1644dd8d42d9e40d00044703bbea9feb5458c92e3448567f204f_100.png,https://gggreplays.com//matches/1879/replay
1554,Legacy of the Void,played 10 months ago,"12 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/c96f39dccd6bbec995db158efe58ba6427ef3064e12768820cbe50ec05ce6c70_100.png,https://gggreplays.com//matches/1863/replay
1555,Legacy of the Void,played 10 months ago,"12 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/c96f39dccd6bbec995db158efe58ba6427ef3064e12768820cbe50ec05ce6c70_100.png,https://gggreplays.com//matches/1865/replay
1556,Legacy of the Void,played 10 months ago,"19 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/c28ac0677e08e7fb844c6c884494a03b5e56ea2c73455ab2b6e4ecea8201a089_100.png,https://gggreplays.com//matches/1935/replay
1557,Legacy of the Void,played 10 months ago,"12 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/ffb0f1fc318c4d4cac6138c4acb5d6df07e7485b19894ca08231f2dcb392e52a_100.png,https://gggreplays.com//matches/1910/replay
1558,Legacy of the Void,played 10 months ago,"6 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/c28ac0677e08e7fb844c6c884494a03b5e56ea2c73455ab2b6e4ecea8201a089_100.png,https://gggreplays.com//matches/1932/replay
1559,Legacy of the Void,played 10 months ago,"3 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/b8036a9aca4f87f858088290400339113ac35fc9e2b2450d0205f5b637e5435e_100.png,https://gggreplays.com//matches/1899/replay
1560,Legacy of the Void,played 10 months ago,"9 min game
          
        ",http://ggg-us-minimaps-dev.s3.amazonaws.com/ffb0f1fc318c4d4cac6138c4acb5d6df07e7485b19894ca08231f2dcb392e52a_100.png,https://gggreplays.com//matches/1909/replay
