link, map
https://gggreplays.com/matches/147688, Para Site LE
https://gggreplays.com/matches/147669, Dreamcatcher LE
https://gggreplays.com/matches/147667, Cerulean Fall LE
https://gggreplays.com/matches/147681, Blueshift LE
https://gggreplays.com/matches/147666, Lost and Found LE
https://gggreplays.com/matches/147680, Blueshift LE
https://gggreplays.com/matches/147664, Para Site LE
https://gggreplays.com/matches/147660, Cerulean Fall LE
https://gggreplays.com/matches/147686, Cerulean Fall LE
https://gggreplays.com/matches/147675, Acid Plant LE
https://gggreplays.com/matches/147685, Cerulean Fall LE
https://gggreplays.com/matches/147510, Para Site LE
https://gggreplays.com/matches/147507, Acid Plant LE
https://gggreplays.com/matches/147506, Dreamcatcher LE
https://gggreplays.com/matches/147466, Para Site LE
https://gggreplays.com/matches/156362, Fracture LE
https://gggreplays.com/matches/147444, Para Site LE
https://gggreplays.com/matches/156328, Cerulean Fall LE
https://gggreplays.com/matches/147438, Acid Plant LE
https://gggreplays.com/matches/156488, Blueshift LE
https://gggreplays.com/matches/147679, Blood Boil LE
https://gggreplays.com/matches/147670, Battle on the Boardwalk LE
https://gggreplays.com/matches/147420, Cerulean Fall LE
https://gggreplays.com/matches/147673, Acolyte LE
https://gggreplays.com/matches/147466, Para Site LE
https://gggreplays.com/matches/156362, Fracture LE
https://gggreplays.com/matches/147444, Para Site LE
https://gggreplays.com/matches/156328, Cerulean Fall LE
https://gggreplays.com/matches/147438, Acid Plant LE
https://gggreplays.com/matches/156488, Blueshift LE
https://gggreplays.com/matches/147679, Blood Boil LE
https://gggreplays.com/matches/147670, Battle on the Boardwalk LE
https://gggreplays.com/matches/147420, Cerulean Fall LE
https://gggreplays.com/matches/147673, Acolyte LE
https://gggreplays.com/matches/147382, Fracture LE
https://gggreplays.com/matches/147320, Blueshift LE
https://gggreplays.com/matches/147321, Lost and Found LE
https://gggreplays.com/matches/147682, Para Site LE
https://gggreplays.com/matches/147312, Lost and Found LE
https://gggreplays.com/matches/147426, Lost and Found LE
https://gggreplays.com/matches/147300, Dreamcatcher LE
https://gggreplays.com/matches/147299, Para Site LE
https://gggreplays.com/matches/147282, Dreamcatcher LE
https://gggreplays.com/matches/147279, Para Site LE
https://gggreplays.com/matches/147276, Lost and Found LE
https://gggreplays.com/matches/147267, Blueshift LE
https://gggreplays.com/matches/147261, Acid Plant LE
https://gggreplays.com/matches/147293, Lost and Found LE
https://gggreplays.com/matches/147245, Dreamcatcher LE
https://gggreplays.com/matches/147294, Acid Plant LE
https://gggreplays.com/matches/147241, Lost and Found LE
https://gggreplays.com/matches/147237, Lost and Found LE
https://gggreplays.com/matches/147209, Fracture LE
https://gggreplays.com/matches/147184, Blueshift LE
https://gggreplays.com/matches/147276, Lost and Found LE
https://gggreplays.com/matches/147267, Blueshift LE
https://gggreplays.com/matches/147261, Acid Plant LE
https://gggreplays.com/matches/147293, Lost and Found LE
https://gggreplays.com/matches/147245, Dreamcatcher LE
https://gggreplays.com/matches/147294, Acid Plant LE
https://gggreplays.com/matches/147241, Lost and Found LE
https://gggreplays.com/matches/147237, Lost and Found LE
https://gggreplays.com/matches/147209, Fracture LE
https://gggreplays.com/matches/147184, Blueshift LE
https://gggreplays.com/matches/147003, Blueshift LE
https://gggreplays.com/matches/147002, Dreamcatcher LE
https://gggreplays.com/matches/147425, Para Site LE
https://gggreplays.com/matches/146963, Dreamcatcher LE
https://gggreplays.com/matches/154083, Blueshift LE
https://gggreplays.com/matches/154089, Dreamcatcher LE
https://gggreplays.com/matches/154095, Lost and Found LE
https://gggreplays.com/matches/146966, Fracture LE
https://gggreplays.com/matches/154102, Blueshift LE
https://gggreplays.com/matches/154103, Cerulean Fall LE
https://gggreplays.com/matches/146965, Cerulean Fall LE
https://gggreplays.com/matches/154109, Blueshift LE
https://gggreplays.com/matches/154105, Acid Plant LE
https://gggreplays.com/matches/154111, Blueshift LE
https://gggreplays.com/matches/146916, Cerulean Fall LE
https://gggreplays.com/matches/154112, Blueshift LE
https://gggreplays.com/matches/146911, Lost and Found LE
https://gggreplays.com/matches/146910, Dreamcatcher LE
https://gggreplays.com/matches/146781, Cerulean Fall LE
https://gggreplays.com/matches/146690, Acid Plant LE
https://gggreplays.com/matches/146965, Cerulean Fall LE
https://gggreplays.com/matches/154109, Blueshift LE
https://gggreplays.com/matches/154105, Acid Plant LE
