link, map
https://gggreplays.com/matches/158715, Blueshift LE
https://gggreplays.com/matches/158708, Blueshift LE
https://gggreplays.com/matches/158694, Para Site LE
https://gggreplays.com/matches/158686, Para Site LE
https://gggreplays.com/matches/158684, Acid Plant LE
https://gggreplays.com/matches/158683, Dreamcatcher LE
https://gggreplays.com/matches/158678, Lost and Found LE
https://gggreplays.com/matches/158949, Cerulean Fall LE
https://gggreplays.com/matches/158677, Para Site LE
https://gggreplays.com/matches/158952, Cerulean Fall LE
https://gggreplays.com/matches/158674, Lost and Found LE
https://gggreplays.com/matches/159850, Para Site LE
https://gggreplays.com/matches/158725, Cerulean Fall LE
https://gggreplays.com/matches/158672, Acid Plant LE
https://gggreplays.com/matches/158671, Lost and Found LE
https://gggreplays.com/matches/158717, Dreamcatcher LE
https://gggreplays.com/matches/158670, Cerulean Fall LE
https://gggreplays.com/matches/158951, Fracture LE
https://gggreplays.com/matches/158964, Cerulean Fall LE
https://gggreplays.com/matches/158719, Dreamcatcher LE
https://gggreplays.com/matches/158660, Para Site LE
https://gggreplays.com/matches/158659, Para Site LE
https://gggreplays.com/matches/158657, Para Site LE
https://gggreplays.com/matches/158661, Fracture LE
https://gggreplays.com/matches/158655, Fracture LE
https://gggreplays.com/matches/158652, Blueshift LE
https://gggreplays.com/matches/158649, Dreamcatcher LE
https://gggreplays.com/matches/158647, Para Site LE
https://gggreplays.com/matches/158643, Dreamcatcher LE
https://gggreplays.com/matches/158642, Blueshift LE
https://gggreplays.com/matches/158640, Dreamcatcher LE
https://gggreplays.com/matches/158757, Dreamcatcher LE
https://gggreplays.com/matches/158639, Acid Plant LE
https://gggreplays.com/matches/158637, Blueshift LE
https://gggreplays.com/matches/158756, Fracture LE
https://gggreplays.com/matches/158629, Para Site LE
https://gggreplays.com/matches/158758, Cerulean Fall LE
https://gggreplays.com/matches/158612, Acid Plant LE
https://gggreplays.com/matches/158607, Lost and Found LE
https://gggreplays.com/matches/158761, Lost and Found LE
https://gggreplays.com/matches/158608, Fracture LE
https://gggreplays.com/matches/158611, Fracture LE
https://gggreplays.com/matches/158959, Blueshift LE
https://gggreplays.com/matches/158599, Dreamcatcher LE
https://gggreplays.com/matches/158594, Cerulean Fall LE
https://gggreplays.com/matches/158593, Blueshift LE
https://gggreplays.com/matches/158614, Acid Plant LE
https://gggreplays.com/matches/158596, Lost and Found LE
https://gggreplays.com/matches/158590, Acid Plant LE
https://gggreplays.com/matches/158584, Lost and Found LE
https://gggreplays.com/matches/158962, Lost and Found LE
https://gggreplays.com/matches/158577, Acid Plant LE
https://gggreplays.com/matches/158558, Lost and Found LE
https://gggreplays.com/matches/158557, Fracture LE
https://gggreplays.com/matches/158559, Blueshift LE
https://gggreplays.com/matches/158555, Blueshift LE
https://gggreplays.com/matches/158552, Para Site LE
https://gggreplays.com/matches/158538, Cerulean Fall LE
https://gggreplays.com/matches/158534, Lost and Found LE
https://gggreplays.com/matches/158551, Cerulean Fall LE
https://gggreplays.com/matches/158544, Fracture LE
https://gggreplays.com/matches/158533, Blueshift LE
https://gggreplays.com/matches/158546, Cerulean Fall LE
https://gggreplays.com/matches/158527, Para Site LE
https://gggreplays.com/matches/158545, Blueshift LE
https://gggreplays.com/matches/158616, Lost and Found LE
https://gggreplays.com/matches/158526, Para Site LE
https://gggreplays.com/matches/158525, Dreamcatcher LE
https://gggreplays.com/matches/158536, Lost and Found LE
https://gggreplays.com/matches/158548, Cerulean Fall LE
https://gggreplays.com/matches/158623, Blueshift LE
https://gggreplays.com/matches/158520, Acid Plant LE
https://gggreplays.com/matches/158515, Lost and Found LE
https://gggreplays.com/matches/158547, Blueshift LE
https://gggreplays.com/matches/158503, Blueshift LE
https://gggreplays.com/matches/158502, Acid Plant LE
https://gggreplays.com/matches/158615, Lost and Found LE
https://gggreplays.com/matches/158621, Fracture LE
https://gggreplays.com/matches/158619, Acid Plant LE
https://gggreplays.com/matches/158618, Dreamcatcher LE
https://gggreplays.com/matches/158479, Acid Plant LE
https://gggreplays.com/matches/160154, Para Site LE
https://gggreplays.com/matches/158617, Fracture LE
https://gggreplays.com/matches/158622, Lost and Found LE
https://gggreplays.com/matches/158471, Fracture LE
https://gggreplays.com/matches/158470, Cerulean Fall LE
https://gggreplays.com/matches/158549, Blueshift LE
https://gggreplays.com/matches/158718, Acid Plant LE
https://gggreplays.com/matches/158724, Blueshift LE
https://gggreplays.com/matches/158458, Blueshift LE
https://gggreplays.com/matches/158457, Fracture LE
https://gggreplays.com/matches/158721, Blueshift LE
https://gggreplays.com/matches/158726, Cerulean Fall LE
https://gggreplays.com/matches/158465, Fracture LE
https://gggreplays.com/matches/158723, Dreamcatcher LE
https://gggreplays.com/matches/158459, Blueshift LE
https://gggreplays.com/matches/159475, Para Site LE
https://gggreplays.com/matches/158460, Lost and Found LE
https://gggreplays.com/matches/158463, Dreamcatcher LE
https://gggreplays.com/matches/158462, Fracture LE
https://gggreplays.com/matches/158464, Acid Plant LE
https://gggreplays.com/matches/158461, Dreamcatcher LE
https://gggreplays.com/matches/158467, Dreamcatcher LE
https://gggreplays.com/matches/158466, Acid Plant LE
https://gggreplays.com/matches/158448, Cerulean Fall LE
https://gggreplays.com/matches/158468, Para Site LE
https://gggreplays.com/matches/159846, Blueshift LE
https://gggreplays.com/matches/159855, Acid Plant LE
https://gggreplays.com/matches/158430, Lost and Found LE
https://gggreplays.com/matches/159849, Blueshift LE
https://gggreplays.com/matches/158429, Blueshift LE
https://gggreplays.com/matches/158428, Cerulean Fall LE
https://gggreplays.com/matches/159859, Cerulean Fall LE
https://gggreplays.com/matches/158427, Acid Plant LE
https://gggreplays.com/matches/158426, Acid Plant LE
https://gggreplays.com/matches/158424, Lost and Found LE
https://gggreplays.com/matches/159848, Lost and Found LE
https://gggreplays.com/matches/158420, Acid Plant LE
https://gggreplays.com/matches/158418, Para Site LE
https://gggreplays.com/matches/158416, Para Site LE
https://gggreplays.com/matches/158399, Lost and Found LE
https://gggreplays.com/matches/158396, Fracture LE
https://gggreplays.com/matches/158395, Dreamcatcher LE
https://gggreplays.com/matches/159103, Acid Plant LE
https://gggreplays.com/matches/158370, Acid Plant LE
https://gggreplays.com/matches/158829, Blueshift LE
https://gggreplays.com/matches/158830, Blueshift LE
https://gggreplays.com/matches/158354, Cerulean Fall LE
https://gggreplays.com/matches/159852, Blueshift LE
https://gggreplays.com/matches/158831, Blueshift LE
https://gggreplays.com/matches/159858, Fracture LE
https://gggreplays.com/matches/159853, Acid Plant LE
https://gggreplays.com/matches/159860, Blueshift LE
https://gggreplays.com/matches/159851, Dreamcatcher LE
https://gggreplays.com/matches/158298, Para Site LE
https://gggreplays.com/matches/158295, Blueshift LE
