link, map
https://gggreplays.com/matches/152496, Cerulean Fall LE
https://gggreplays.com/matches/152786, Blueshift LE
https://gggreplays.com/matches/157102, Fracture LE
https://gggreplays.com/matches/157104, Dreamcatcher LE
https://gggreplays.com/matches/157106, Dreamcatcher LE
https://gggreplays.com/matches/157107, Cerulean Fall LE
https://gggreplays.com/matches/157108, Lost and Found LE
https://gggreplays.com/matches/151961, Cerulean Fall LE
https://gggreplays.com/matches/151958, Lost and Found LE
https://gggreplays.com/matches/151874, Cerulean Fall LE
https://gggreplays.com/matches/151872, Acid Plant LE
https://gggreplays.com/matches/151864, Para Site LE
https://gggreplays.com/matches/151865, Lost and Found LE
https://gggreplays.com/matches/151863, Blueshift LE
https://gggreplays.com/matches/153554, Blueshift LE
https://gggreplays.com/matches/151857, Acid Plant LE
https://gggreplays.com/matches/151855, Dreamcatcher LE
https://gggreplays.com/matches/151826, Cerulean Fall LE
https://gggreplays.com/matches/151831, Lost and Found LE
https://gggreplays.com/matches/151825, Para Site LE
https://gggreplays.com/matches/151834, Dreamcatcher LE
https://gggreplays.com/matches/152795, Fracture LE
https://gggreplays.com/matches/151817, Acid Plant LE
https://gggreplays.com/matches/151835, Blueshift LE
https://gggreplays.com/matches/151856, Blueshift LE
https://gggreplays.com/matches/151832, Cerulean Fall LE
https://gggreplays.com/matches/151833, Para Site LE
https://gggreplays.com/matches/151837, Blueshift LE
https://gggreplays.com/matches/151814, Lost and Found LE
https://gggreplays.com/matches/151807, Lost and Found LE
https://gggreplays.com/matches/151838, Dreamcatcher LE
https://gggreplays.com/matches/151806, Fracture LE
https://gggreplays.com/matches/151841, Fracture LE
https://gggreplays.com/matches/151840, Acid Plant LE
https://gggreplays.com/matches/151842, Blueshift LE
https://gggreplays.com/matches/151802, Dreamcatcher LE
https://gggreplays.com/matches/151843, Fracture LE
https://gggreplays.com/matches/151844, Dreamcatcher LE
https://gggreplays.com/matches/151792, Cerulean Fall LE
https://gggreplays.com/matches/151853, Dreamcatcher LE
